MyFinalPosition,WinnerIndex,MyStrategy,MyPoints,EnemyStrategy2,EnemyPoints2,EnemyStrategy3,EnemyPoints3,EnemyStrategy4,EnemyPoints4,GameSeed,MyTotalWinsQty
4,3,SHOOTER,55,SHERIFF,30,SHOOTER,19,LOW_LAYER,26,1554604845,18
4,4,SHOOTER,69,SHERIFF,23,SHOOTER,9,LOW_LAYER,3,1554604846,18
4,4,SHOOTER,50,SHERIFF,30,SHOOTER,34,LOW_LAYER,16,1554604847,18
4,4,SHOOTER,82,SHERIFF,34,SHOOTER,40,LOW_LAYER,26,1554604848,18
3,3,SHOOTER,40,SHERIFF,66,SHOOTER,24,LOW_LAYER,26,1554604850,18
4,4,SHOOTER,69,SHERIFF,19,SHOOTER,38,LOW_LAYER,4,1554604851,18
3,4,SHOOTER,42,SHERIFF,25,SHOOTER,62,LOW_LAYER,1,1554604852,18
3,4,SHOOTER,12,SHERIFF,9,SHOOTER,57,LOW_LAYER,0,1554604853,18
3,2,SHOOTER,54,SHERIFF,13,SHOOTER,63,LOW_LAYER,26,1554604855,18
2,4,SHOOTER,5,SHERIFF,14,SHOOTER,59,LOW_LAYER,0,1554604856,18
4,4,SHOOTER,63,SHERIFF,31,SHOOTER,46,LOW_LAYER,16,1554604857,18
2,2,SHOOTER,12,SHERIFF,3,SHOOTER,63,LOW_LAYER,26,1554604858,18
3,4,SHOOTER,35,SHERIFF,16,SHOOTER,53,LOW_LAYER,0,1554604859,18
3,4,SHOOTER,49,SHERIFF,28,SHOOTER,62,LOW_LAYER,17,1554604861,18
3,4,SHOOTER,50,SHERIFF,24,SHOOTER,59,LOW_LAYER,23,1554604862,18
4,2,SHOOTER,67,SHERIFF,9,SHOOTER,28,LOW_LAYER,26,1554604863,18
4,4,SHOOTER,55,SHERIFF,27,SHOOTER,22,LOW_LAYER,0,1554604865,18
3,4,SHOOTER,51,SHERIFF,42,SHOOTER,53,LOW_LAYER,10,1554604866,18
4,4,SHOOTER,65,SHERIFF,13,SHOOTER,45,LOW_LAYER,7,1554604867,18
3,4,SHOOTER,50,SHERIFF,43,SHOOTER,61,LOW_LAYER,2,1554604869,18
1,1,SHOOTER,20,SHERIFF,60,SHOOTER,71,LOW_LAYER,31,1554604870,19
4,3,SHOOTER,63,SHERIFF,37,SHOOTER,10,LOW_LAYER,20,1554604871,19
4,4,SHOOTER,58,SHERIFF,3,SHOOTER,17,LOW_LAYER,0,1554604872,19
3,4,SHOOTER,37,SHERIFF,33,SHOOTER,59,LOW_LAYER,1,1554604874,19
1,1,SHOOTER,25,SHERIFF,31,SHOOTER,53,LOW_LAYER,47,1554604875,20
3,4,SHOOTER,53,SHERIFF,32,SHOOTER,69,LOW_LAYER,2,1554604876,20
3,4,SHOOTER,53,SHERIFF,8,SHOOTER,65,LOW_LAYER,4,1554604877,20
4,4,SHOOTER,57,SHERIFF,19,SHOOTER,49,LOW_LAYER,5,1554604879,20
3,4,SHOOTER,43,SHERIFF,37,SHOOTER,52,LOW_LAYER,24,1554604880,20
2,4,SHOOTER,20,SHERIFF,22,SHOOTER,61,LOW_LAYER,1,1554604881,20
4,4,SHOOTER,54,SHERIFF,12,SHOOTER,38,LOW_LAYER,0,1554604883,20
4,4,SHOOTER,59,SHERIFF,22,SHOOTER,18,LOW_LAYER,5,1554604884,20
3,2,SHOOTER,30,SHERIFF,8,SHOOTER,56,LOW_LAYER,10,1554604885,20
3,2,SHOOTER,11,SHERIFF,3,SHOOTER,57,LOW_LAYER,7,1554604886,20
4,4,SHOOTER,54,SHERIFF,23,SHOOTER,20,LOW_LAYER,7,1554604887,20
4,4,SHOOTER,56,SHERIFF,30,SHOOTER,38,LOW_LAYER,6,1554604889,20
4,4,SHOOTER,62,SHERIFF,23,SHOOTER,18,LOW_LAYER,1,1554604890,20
4,2,SHOOTER,53,SHERIFF,1,SHOOTER,13,LOW_LAYER,11,1554604891,20
3,4,SHOOTER,17,SHERIFF,5,SHOOTER,56,LOW_LAYER,0,1554604892,20
4,4,SHOOTER,104,SHERIFF,5,SHOOTER,99,LOW_LAYER,0,1554604894,20
4,4,SHOOTER,51,SHERIFF,38,SHOOTER,40,LOW_LAYER,1,1554604895,20
3,4,SHOOTER,27,SHERIFF,12,SHOOTER,62,LOW_LAYER,3,1554604896,20
3,4,SHOOTER,47,SHERIFF,6,SHOOTER,51,LOW_LAYER,0,1554604898,20
4,4,SHOOTER,61,SHERIFF,5,SHOOTER,38,LOW_LAYER,0,1554604899,20
3,4,SHOOTER,41,SHERIFF,68,SHOOTER,40,LOW_LAYER,33,1554604900,20
2,4,SHOOTER,9,SHERIFF,30,SHOOTER,59,LOW_LAYER,6,1554604901,20
4,4,SHOOTER,65,SHERIFF,5,SHOOTER,8,LOW_LAYER,0,1554604903,20
1,1,SHOOTER,38,SHERIFF,69,SHOOTER,68,LOW_LAYER,59,1554604904,21
2,4,SHOOTER,16,SHERIFF,30,SHOOTER,56,LOW_LAYER,2,1554604905,21
4,4,SHOOTER,69,SHERIFF,18,SHOOTER,43,LOW_LAYER,0,1554604906,21
4,4,SHOOTER,74,SHERIFF,4,SHOOTER,52,LOW_LAYER,0,1554604907,21
3,4,SHOOTER,43,SHERIFF,32,SHOOTER,50,LOW_LAYER,5,1554604909,21
4,4,SHOOTER,55,SHERIFF,18,SHOOTER,29,LOW_LAYER,2,1554604910,21
2,4,SHOOTER,32,SHERIFF,53,SHOOTER,67,LOW_LAYER,30,1554604911,21
3,2,SHOOTER,47,SHERIFF,23,SHOOTER,60,LOW_LAYER,26,1554604913,21
3,4,SHOOTER,45,SHERIFF,29,SHOOTER,55,LOW_LAYER,1,1554604914,21
4,4,SHOOTER,62,SHERIFF,30,SHOOTER,36,LOW_LAYER,2,1554604915,21
3,2,SHOOTER,67,SHERIFF,16,SHOOTER,72,LOW_LAYER,27,1554604916,21
3,4,SHOOTER,26,SHERIFF,18,SHOOTER,56,LOW_LAYER,4,1554604918,21
4,4,SHOOTER,51,SHERIFF,6,SHOOTER,47,LOW_LAYER,0,1554604919,21
3,4,SHOOTER,45,SHERIFF,54,SHOOTER,25,LOW_LAYER,6,1554604920,21
4,2,SHOOTER,51,SHERIFF,4,SHOOTER,42,LOW_LAYER,7,1554604921,21
3,2,SHOOTER,40,SHERIFF,0,SHOOTER,64,LOW_LAYER,26,1554604923,21
4,4,SHOOTER,51,SHERIFF,10,SHOOTER,39,LOW_LAYER,4,1554604924,21
3,4,SHOOTER,21,SHERIFF,9,SHOOTER,70,LOW_LAYER,4,1554604925,21
4,4,SHOOTER,55,SHERIFF,31,SHOOTER,44,LOW_LAYER,0,1554604926,21
4,4,SHOOTER,56,SHERIFF,35,SHOOTER,37,LOW_LAYER,2,1554604928,21
3,2,SHOOTER,40,SHERIFF,0,SHOOTER,64,LOW_LAYER,26,1554604929,21
2,4,SHOOTER,23,SHERIFF,24,SHOOTER,55,LOW_LAYER,2,1554604930,21
4,3,SHOOTER,57,SHERIFF,26,SHOOTER,14,LOW_LAYER,33,1554604931,21
3,2,SHOOTER,29,SHERIFF,4,SHOOTER,53,LOW_LAYER,18,1554604932,21
4,2,SHOOTER,64,SHERIFF,4,SHOOTER,50,LOW_LAYER,12,1554604934,21
3,4,SHOOTER,51,SHERIFF,43,SHOOTER,52,LOW_LAYER,10,1554604935,21
3,2,SHOOTER,3,SHERIFF,1,SHOOTER,72,LOW_LAYER,2,1554604936,21
2,4,SHOOTER,24,SHERIFF,28,SHOOTER,50,LOW_LAYER,2,1554604938,21
1,1,SHOOTER,18,SHERIFF,26,SHOOTER,60,LOW_LAYER,26,1554604939,22
3,4,SHOOTER,42,SHERIFF,39,SHOOTER,72,LOW_LAYER,3,1554604940,22
4,4,SHOOTER,50,SHERIFF,34,SHOOTER,41,LOW_LAYER,5,1554604941,22
3,4,SHOOTER,27,SHERIFF,17,SHOOTER,56,LOW_LAYER,4,1554604943,22
2,4,SHOOTER,21,SHERIFF,32,SHOOTER,51,LOW_LAYER,0,1554604944,22
1,1,SHOOTER,25,SHERIFF,50,SHOOTER,49,LOW_LAYER,32,1554604945,23
4,4,SHOOTER,63,SHERIFF,39,SHOOTER,52,LOW_LAYER,2,1554604946,23
4,4,SHOOTER,59,SHERIFF,15,SHOOTER,4,LOW_LAYER,0,1554604948,23
4,4,SHOOTER,57,SHERIFF,22,SHOOTER,47,LOW_LAYER,4,1554604949,23
4,4,SHOOTER,65,SHERIFF,15,SHOOTER,22,LOW_LAYER,2,1554604950,23
1,1,SHOOTER,39,SHERIFF,74,SHOOTER,60,LOW_LAYER,61,1554604951,24
3,4,SHOOTER,40,SHERIFF,22,SHOOTER,64,LOW_LAYER,4,1554604953,24
3,2,SHOOTER,49,SHERIFF,0,SHOOTER,55,LOW_LAYER,26,1554604954,24
4,4,SHOOTER,55,SHERIFF,9,SHOOTER,40,LOW_LAYER,0,1554604955,24
3,3,SHOOTER,39,SHERIFF,67,SHOOTER,24,LOW_LAYER,26,1554604956,24
2,4,SHOOTER,31,SHERIFF,53,SHOOTER,70,LOW_LAYER,28,1554604958,24
1,1,SHOOTER,19,SHERIFF,39,SHOOTER,71,LOW_LAYER,27,1554604959,25
4,3,SHOOTER,60,SHERIFF,44,SHOOTER,26,LOW_LAYER,52,1554604960,25
4,4,SHOOTER,59,SHERIFF,8,SHOOTER,34,LOW_LAYER,3,1554604961,25
4,4,SHOOTER,52,SHERIFF,16,SHOOTER,10,LOW_LAYER,0,1554604962,25
4,4,SHOOTER,71,SHERIFF,26,SHOOTER,28,LOW_LAYER,5,1554604964,25
4,4,SHOOTER,55,SHERIFF,10,SHOOTER,8,LOW_LAYER,5,1554604965,25
4,4,SHOOTER,50,SHERIFF,15,SHOOTER,31,LOW_LAYER,8,1554604966,25
4,2,SHOOTER,59,SHERIFF,5,SHOOTER,42,LOW_LAYER,24,1554604967,25
4,4,SHOOTER,51,SHERIFF,33,SHOOTER,46,LOW_LAYER,0,1554604969,25
3,4,SHOOTER,18,SHERIFF,3,SHOOTER,57,LOW_LAYER,0,1554604970,25
4,4,SHOOTER,64,SHERIFF,24,SHOOTER,29,LOW_LAYER,13,1554604971,25
4,4,SHOOTER,80,SHERIFF,2,SHOOTER,48,LOW_LAYER,0,1554604972,25
4,2,SHOOTER,62,SHERIFF,1,SHOOTER,36,LOW_LAYER,5,1554604974,25
3,4,SHOOTER,53,SHERIFF,24,SHOOTER,71,LOW_LAYER,8,1554604975,25
1,1,SHOOTER,6,SHERIFF,54,SHOOTER,37,LOW_LAYER,7,1554604976,26
4,4,SHOOTER,57,SHERIFF,10,SHOOTER,36,LOW_LAYER,1,1554604978,26
1,1,SHOOTER,28,SHERIFF,58,SHOOTER,41,LOW_LAYER,29,1554604979,27
3,4,SHOOTER,46,SHERIFF,29,SHOOTER,51,LOW_LAYER,4,1554604980,27
4,4,SHOOTER,65,SHERIFF,50,SHOOTER,38,LOW_LAYER,29,1554604981,27
4,2,SHOOTER,55,SHERIFF,16,SHOOTER,40,LOW_LAYER,19,1554604983,27
3,4,SHOOTER,49,SHERIFF,44,SHOOTER,50,LOW_LAYER,39,1554604984,27
4,2,SHOOTER,72,SHERIFF,7,SHOOTER,42,LOW_LAYER,9,1554604985,27
4,4,SHOOTER,71,SHERIFF,36,SHOOTER,49,LOW_LAYER,0,1554604986,27
4,4,SHOOTER,58,SHERIFF,34,SHOOTER,51,LOW_LAYER,13,1554604988,27
4,4,SHOOTER,54,SHERIFF,29,SHOOTER,44,LOW_LAYER,3,1554604989,27
4,4,SHOOTER,56,SHERIFF,22,SHOOTER,26,LOW_LAYER,0,1554604991,27
2,4,SHOOTER,22,SHERIFF,28,SHOOTER,50,LOW_LAYER,4,1554604992,27
3,4,SHOOTER,35,SHERIFF,16,SHOOTER,53,LOW_LAYER,0,1554604993,27
4,4,SHOOTER,59,SHERIFF,31,SHOOTER,37,LOW_LAYER,3,1554604994,27
2,4,SHOOTER,26,SHERIFF,50,SHOOTER,39,LOW_LAYER,15,1554604996,27
2,4,SHOOTER,20,SHERIFF,21,SHOOTER,60,LOW_LAYER,3,1554604997,27
4,4,SHOOTER,50,SHERIFF,34,SHOOTER,36,LOW_LAYER,10,1554604998,27
3,4,SHOOTER,43,SHERIFF,43,SHOOTER,65,LOW_LAYER,5,1554604999,27
4,2,SHOOTER,64,SHERIFF,0,SHOOTER,11,LOW_LAYER,3,1554605001,27
3,2,SHOOTER,40,SHERIFF,0,SHOOTER,59,LOW_LAYER,5,1554605002,27
3,4,SHOOTER,50,SHERIFF,43,SHOOTER,57,LOW_LAYER,32,1554605003,27
3,4,SHOOTER,16,SHERIFF,8,SHOOTER,54,LOW_LAYER,0,1554605004,27
4,4,SHOOTER,56,SHERIFF,24,SHOOTER,46,LOW_LAYER,4,1554605006,27
3,4,SHOOTER,19,SHERIFF,13,SHOOTER,65,LOW_LAYER,7,1554605007,27
4,4,SHOOTER,67,SHERIFF,24,SHOOTER,36,LOW_LAYER,3,1554605008,27
2,4,SHOOTER,30,SHERIFF,36,SHOOTER,52,LOW_LAYER,12,1554605009,27
3,4,SHOOTER,27,SHERIFF,20,SHOOTER,55,LOW_LAYER,2,1554605011,27
2,4,SHOOTER,15,SHERIFF,36,SHOOTER,53,LOW_LAYER,0,1554605012,27
3,4,SHOOTER,43,SHERIFF,25,SHOOTER,62,LOW_LAYER,0,1554605013,27
4,4,SHOOTER,72,SHERIFF,41,SHOOTER,31,LOW_LAYER,12,1554605015,27
4,4,SHOOTER,64,SHERIFF,48,SHOOTER,42,LOW_LAYER,28,1554605016,27
4,4,SHOOTER,69,SHERIFF,24,SHOOTER,28,LOW_LAYER,9,1554605017,27
3,4,SHOOTER,24,SHERIFF,55,SHOOTER,21,LOW_LAYER,4,1554605018,27
3,4,SHOOTER,48,SHERIFF,43,SHOOTER,65,LOW_LAYER,0,1554605020,27
4,2,SHOOTER,52,SHERIFF,25,SHOOTER,51,LOW_LAYER,28,1554605021,27
4,4,SHOOTER,54,SHERIFF,24,SHOOTER,50,LOW_LAYER,2,1554605022,27
4,4,SHOOTER,66,SHERIFF,33,SHOOTER,26,LOW_LAYER,5,1554605024,27
4,4,SHOOTER,60,SHERIFF,17,SHOOTER,53,LOW_LAYER,0,1554605025,27
3,2,SHOOTER,42,SHERIFF,5,SHOOTER,51,LOW_LAYER,6,1554605026,27
4,4,SHOOTER,52,SHERIFF,38,SHOOTER,36,LOW_LAYER,4,1554605027,27
4,4,SHOOTER,51,SHERIFF,42,SHOOTER,50,LOW_LAYER,13,1554605029,27
3,3,SHOOTER,42,SHERIFF,60,SHOOTER,24,LOW_LAYER,30,1554605030,27
2,4,SHOOTER,34,SHERIFF,40,SHOOTER,65,LOW_LAYER,17,1554605031,27
3,2,SHOOTER,46,SHERIFF,28,SHOOTER,66,LOW_LAYER,42,1554605033,27
3,2,SHOOTER,38,SHERIFF,10,SHOOTER,58,LOW_LAYER,24,1554605034,27
1,1,SHOOTER,31,SHERIFF,52,SHOOTER,47,LOW_LAYER,52,1554605035,28
4,4,SHOOTER,52,SHERIFF,11,SHOOTER,15,LOW_LAYER,0,1554605037,28
3,4,SHOOTER,48,SHERIFF,5,SHOOTER,51,LOW_LAYER,0,1554605038,28
3,2,SHOOTER,35,SHERIFF,9,SHOOTER,50,LOW_LAYER,10,1554605039,28
1,1,SHOOTER,14,SHERIFF,31,SHOOTER,59,LOW_LAYER,26,1554605040,29
4,4,SHOOTER,64,SHERIFF,48,SHOOTER,40,LOW_LAYER,30,1554605041,29
1,1,SHOOTER,21,SHERIFF,26,SHOOTER,51,LOW_LAYER,32,1554605043,30
1,1,SHOOTER,22,SHERIFF,56,SHOOTER,26,LOW_LAYER,26,1554605044,31
2,4,SHOOTER,19,SHERIFF,28,SHOOTER,52,LOW_LAYER,5,1554605045,31
3,4,SHOOTER,34,SHERIFF,34,SHOOTER,62,LOW_LAYER,0,1554605046,31
4,4,SHOOTER,65,SHERIFF,17,SHOOTER,39,LOW_LAYER,9,1554605048,31
3,4,SHOOTER,35,SHERIFF,58,SHOOTER,11,LOW_LAYER,0,1554605049,31
4,4,SHOOTER,58,SHERIFF,40,SHOOTER,31,LOW_LAYER,1,1554605050,31
4,4,SHOOTER,63,SHERIFF,6,SHOOTER,35,LOW_LAYER,0,1554605051,31
1,1,SHOOTER,0,SHERIFF,26,SHOOTER,51,LOW_LAYER,27,1554605053,32
3,4,SHOOTER,45,SHERIFF,32,SHOOTER,53,LOW_LAYER,0,1554605054,32
3,4,SHOOTER,42,SHERIFF,6,SHOOTER,56,LOW_LAYER,0,1554605055,32
4,4,SHOOTER,50,SHERIFF,39,SHOOTER,36,LOW_LAYER,31,1554605056,32
4,4,SHOOTER,69,SHERIFF,49,SHOOTER,38,LOW_LAYER,26,1554605058,32
4,2,SHOOTER,69,SHERIFF,27,SHOOTER,31,LOW_LAYER,29,1554605059,32
4,4,SHOOTER,57,SHERIFF,23,SHOOTER,46,LOW_LAYER,4,1554605060,32
4,4,SHOOTER,66,SHERIFF,10,SHOOTER,28,LOW_LAYER,0,1554605061,32
4,4,SHOOTER,52,SHERIFF,47,SHOOTER,30,LOW_LAYER,1,1554605063,32
3,4,SHOOTER,36,SHERIFF,23,SHOOTER,53,LOW_LAYER,18,1554605064,32
2,2,SHOOTER,18,SHERIFF,5,SHOOTER,61,LOW_LAYER,20,1554605065,32
3,2,SHOOTER,35,SHERIFF,27,SHOOTER,66,LOW_LAYER,28,1554605066,32
4,4,SHOOTER,61,SHERIFF,18,SHOOTER,37,LOW_LAYER,14,1554605068,32
4,4,SHOOTER,53,SHERIFF,15,SHOOTER,22,LOW_LAYER,14,1554605069,32
3,2,SHOOTER,24,SHERIFF,11,SHOOTER,56,LOW_LAYER,13,1554605070,32
4,4,SHOOTER,54,SHERIFF,8,SHOOTER,12,LOW_LAYER,4,1554605072,32
1,1,SHOOTER,21,SHERIFF,26,SHOOTER,54,LOW_LAYER,29,1554605073,33
1,1,SHOOTER,8,SHERIFF,34,SHOOTER,62,LOW_LAYER,26,1554605074,34
3,4,SHOOTER,50,SHERIFF,22,SHOOTER,53,LOW_LAYER,5,1554605075,34
4,4,SHOOTER,51,SHERIFF,9,SHOOTER,18,LOW_LAYER,0,1554605076,34
3,4,SHOOTER,14,SHERIFF,6,SHOOTER,58,LOW_LAYER,0,1554605078,34
2,4,SHOOTER,48,SHERIFF,49,SHOOTER,53,LOW_LAYER,6,1554605079,34
4,4,SHOOTER,54,SHERIFF,8,SHOOTER,16,LOW_LAYER,0,1554605080,34
4,2,SHOOTER,60,SHERIFF,16,SHOOTER,36,LOW_LAYER,18,1554605081,34
4,4,SHOOTER,54,SHERIFF,14,SHOOTER,10,LOW_LAYER,0,1554605083,34
4,3,SHOOTER,59,SHERIFF,28,SHOOTER,17,LOW_LAYER,26,1554605084,34
4,4,SHOOTER,50,SHERIFF,22,SHOOTER,27,LOW_LAYER,5,1554605085,34
3,4,SHOOTER,36,SHERIFF,28,SHOOTER,53,LOW_LAYER,13,1554605086,34
4,4,SHOOTER,50,SHERIFF,15,SHOOTER,13,LOW_LAYER,0,1554605088,34
1,1,SHOOTER,3,SHERIFF,50,SHOOTER,51,LOW_LAYER,26,1554605089,35
2,4,SHOOTER,9,SHERIFF,34,SHOOTER,61,LOW_LAYER,0,1554605090,35
4,4,SHOOTER,50,SHERIFF,15,SHOOTER,13,LOW_LAYER,0,1554605091,35
4,2,SHOOTER,54,SHERIFF,3,SHOOTER,47,LOW_LAYER,26,1554605092,35
3,4,SHOOTER,45,SHERIFF,33,SHOOTER,51,LOW_LAYER,1,1554605094,35
3,2,SHOOTER,43,SHERIFF,9,SHOOTER,50,LOW_LAYER,28,1554605095,35
2,4,SHOOTER,20,SHERIFF,22,SHOOTER,52,LOW_LAYER,10,1554605096,35
3,4,SHOOTER,28,SHERIFF,20,SHOOTER,51,LOW_LAYER,5,1554605097,35
4,3,SHOOTER,67,SHERIFF,30,SHOOTER,7,LOW_LAYER,26,1554605099,35
2,4,SHOOTER,9,SHERIFF,25,SHOOTER,65,LOW_LAYER,5,1554605100,35
4,4,SHOOTER,70,SHERIFF,42,SHOOTER,44,LOW_LAYER,26,1554605101,35
3,4,SHOOTER,35,SHERIFF,19,SHOOTER,50,LOW_LAYER,0,1554605102,35
4,4,SHOOTER,51,SHERIFF,10,SHOOTER,17,LOW_LAYER,0,1554605104,35
4,3,SHOOTER,51,SHERIFF,26,SHOOTER,1,LOW_LAYER,26,1554605105,35
4,4,SHOOTER,69,SHERIFF,8,SHOOTER,25,LOW_LAYER,2,1554605106,35
3,2,SHOOTER,26,SHERIFF,6,SHOOTER,56,LOW_LAYER,16,1554605107,35
4,4,SHOOTER,51,SHERIFF,34,SHOOTER,45,LOW_LAYER,0,1554605108,35
3,4,SHOOTER,41,SHERIFF,39,SHOOTER,50,LOW_LAYER,0,1554605110,35
3,4,SHOOTER,36,SHERIFF,7,SHOOTER,58,LOW_LAYER,3,1554605111,35
3,4,SHOOTER,60,SHERIFF,31,SHOOTER,61,LOW_LAYER,4,1554605112,35
4,4,SHOOTER,53,SHERIFF,27,SHOOTER,50,LOW_LAYER,0,1554605114,35
4,3,SHOOTER,54,SHERIFF,36,SHOOTER,0,LOW_LAYER,14,1554605115,35
2,4,SHOOTER,6,SHERIFF,12,SHOOTER,60,LOW_LAYER,0,1554605116,35
3,4,SHOOTER,58,SHERIFF,33,SHOOTER,65,LOW_LAYER,26,1554605117,35
3,2,SHOOTER,50,SHERIFF,7,SHOOTER,59,LOW_LAYER,14,1554605119,35
4,4,SHOOTER,51,SHERIFF,30,SHOOTER,49,LOW_LAYER,26,1554605120,35
3,4,SHOOTER,24,SHERIFF,1,SHOOTER,53,LOW_LAYER,0,1554605121,35
3,4,SHOOTER,47,SHERIFF,33,SHOOTER,50,LOW_LAYER,26,1554605122,35
1,1,SHOOTER,19,SHERIFF,33,SHOOTER,52,LOW_LAYER,26,1554605124,36
4,4,SHOOTER,50,SHERIFF,15,SHOOTER,29,LOW_LAYER,10,1554605125,36
2,2,SHOOTER,11,SHERIFF,4,SHOOTER,67,LOW_LAYER,22,1554605126,36
2,4,SHOOTER,46,SHERIFF,57,SHOOTER,53,LOW_LAYER,26,1554605127,36
4,4,SHOOTER,54,SHERIFF,9,SHOOTER,41,LOW_LAYER,0,1554605129,36
2,4,SHOOTER,11,SHERIFF,35,SHOOTER,51,LOW_LAYER,7,1554605130,36
4,4,SHOOTER,70,SHERIFF,39,SHOOTER,47,LOW_LAYER,0,1554605131,36
4,4,SHOOTER,56,SHERIFF,33,SHOOTER,41,LOW_LAYER,0,1554605132,36
4,2,SHOOTER,56,SHERIFF,3,SHOOTER,40,LOW_LAYER,5,1554605134,36
4,4,SHOOTER,58,SHERIFF,11,SHOOTER,9,LOW_LAYER,0,1554605135,36
1,1,SHOOTER,26,SHERIFF,54,SHOOTER,48,LOW_LAYER,54,1554605136,37
4,2,SHOOTER,58,SHERIFF,0,SHOOTER,16,LOW_LAYER,4,1554605137,37
4,4,SHOOTER,53,SHERIFF,3,SHOOTER,22,LOW_LAYER,0,1554605139,37
3,4,SHOOTER,21,SHERIFF,5,SHOOTER,52,LOW_LAYER,0,1554605140,37
3,4,SHOOTER,36,SHERIFF,52,SHOOTER,16,LOW_LAYER,0,1554605141,37
1,1,SHOOTER,0,SHERIFF,51,SHOOTER,52,LOW_LAYER,27,1554605142,38
4,2,SHOOTER,69,SHERIFF,38,SHOOTER,60,LOW_LAYER,41,1554605143,38
4,4,SHOOTER,60,SHERIFF,14,SHOOTER,30,LOW_LAYER,0,1554605145,38
4,3,SHOOTER,52,SHERIFF,18,SHOOTER,15,LOW_LAYER,19,1554605146,38
4,2,SHOOTER,56,SHERIFF,10,SHOOTER,49,LOW_LAYER,15,1554605147,38
4,3,SHOOTER,72,SHERIFF,32,SHOOTER,10,LOW_LAYER,16,1554605149,38
2,4,SHOOTER,50,SHERIFF,54,SHOOTER,52,LOW_LAYER,26,1554605150,38
4,4,SHOOTER,51,SHERIFF,10,SHOOTER,43,LOW_LAYER,0,1554605151,38
3,4,SHOOTER,44,SHERIFF,13,SHOOTER,66,LOW_LAYER,7,1554605152,38
3,4,SHOOTER,34,SHERIFF,19,SHOOTER,50,LOW_LAYER,1,1554605154,38
4,4,SHOOTER,61,SHERIFF,8,SHOOTER,33,LOW_LAYER,2,1554605155,38
4,4,SHOOTER,64,SHERIFF,20,SHOOTER,44,LOW_LAYER,2,1554605156,38
3,4,SHOOTER,13,SHERIFF,10,SHOOTER,55,LOW_LAYER,0,1554605158,38
4,4,SHOOTER,62,SHERIFF,24,SHOOTER,18,LOW_LAYER,0,1554605159,38
3,4,SHOOTER,43,SHERIFF,33,SHOOTER,54,LOW_LAYER,26,1554605160,38
4,4,SHOOTER,61,SHERIFF,12,SHOOTER,29,LOW_LAYER,2,1554605161,38
4,2,SHOOTER,50,SHERIFF,11,SHOOTER,44,LOW_LAYER,25,1554605163,38
4,4,SHOOTER,56,SHERIFF,14,SHOOTER,34,LOW_LAYER,0,1554605164,38
3,4,SHOOTER,45,SHERIFF,5,SHOOTER,51,LOW_LAYER,3,1554605165,38
1,1,SHOOTER,14,SHERIFF,22,SHOOTER,50,LOW_LAYER,18,1554605166,39
3,4,SHOOTER,44,SHERIFF,43,SHOOTER,64,LOW_LAYER,31,1554605168,39
4,4,SHOOTER,52,SHERIFF,18,SHOOTER,21,LOW_LAYER,13,1554605169,39
2,4,SHOOTER,24,SHERIFF,27,SHOOTER,50,LOW_LAYER,3,1554605170,39
2,4,SHOOTER,47,SHERIFF,51,SHOOTER,50,LOW_LAYER,8,1554605171,39
1,1,SHOOTER,0,SHERIFF,28,SHOOTER,50,LOW_LAYER,26,1554605173,40
4,4,SHOOTER,56,SHERIFF,2,SHOOTER,20,LOW_LAYER,0,1554605174,40
3,2,SHOOTER,29,SHERIFF,8,SHOOTER,51,LOW_LAYER,16,1554605175,40
4,4,SHOOTER,52,SHERIFF,21,SHOOTER,5,LOW_LAYER,0,1554605176,40
3,2,SHOOTER,47,SHERIFF,0,SHOOTER,55,LOW_LAYER,2,1554605178,40
4,4,SHOOTER,59,SHERIFF,4,SHOOTER,41,LOW_LAYER,0,1554605179,40
4,4,SHOOTER,61,SHERIFF,42,SHOOTER,46,LOW_LAYER,7,1554605180,40
1,1,SHOOTER,20,SHERIFF,31,SHOOTER,53,LOW_LAYER,26,1554605182,41
4,4,SHOOTER,66,SHERIFF,32,SHOOTER,32,LOW_LAYER,0,1554605183,41
3,4,SHOOTER,20,SHERIFF,7,SHOOTER,51,LOW_LAYER,0,1554605184,41
3,4,SHOOTER,39,SHERIFF,35,SHOOTER,56,LOW_LAYER,26,1554605185,41
3,4,SHOOTER,53,SHERIFF,23,SHOOTER,62,LOW_LAYER,18,1554605186,41
4,4,SHOOTER,60,SHERIFF,20,SHOOTER,34,LOW_LAYER,16,1554605188,41
4,3,SHOOTER,52,SHERIFF,25,SHOOTER,20,LOW_LAYER,33,1554605189,41
4,4,SHOOTER,50,SHERIFF,8,SHOOTER,41,LOW_LAYER,5,1554605191,41
1,1,SHOOTER,0,SHERIFF,45,SHOOTER,54,LOW_LAYER,5,1554605192,42
3,4,SHOOTER,41,SHERIFF,36,SHOOTER,75,LOW_LAYER,30,1554605193,42
4,4,SHOOTER,60,SHERIFF,27,SHOOTER,47,LOW_LAYER,22,1554605194,42
4,2,SHOOTER,59,SHERIFF,22,SHOOTER,49,LOW_LAYER,26,1554605196,42
4,4,SHOOTER,56,SHERIFF,8,SHOOTER,40,LOW_LAYER,0,1554605197,42
4,4,SHOOTER,66,SHERIFF,33,SHOOTER,29,LOW_LAYER,28,1554605198,42
4,4,SHOOTER,51,SHERIFF,13,SHOOTER,40,LOW_LAYER,0,1554605200,42
